KEY,R3,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),ADDRESS,CITY,STATE,LATITUDE,LONGITUDE,HOME TYPE,ZIP,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,LAST SALE DATE,FAVORITE,INTERESTED,IS SHORT SALE,LAST SALE PRICE
140030500,500,http://www.redfin.com/CA/San-Diego/2427-Commonwealth-Ave-92104/home/5826202,2427 Commonwealth Ave,San Diego,CA,32.731471,-117.118184,Single Family Residential,92104,3,2,North Park,1436,7800,1947,1,Garage,7/18/2014,N,Y,FALSE,749000
140060250,250,http://www.redfin.com/CA/San-Diego/2130-Polk-Ave-92104/home/5302087,2130 Polk Ave,San Diego,CA,32.752416,-117.141808,Single Family Residential,92104,2,1,University Heights,865,3846,1939,3,Garage,2/25/2015,N,Y,FALSE,470000
140056203,203,http://www.redfin.com/CA/San-Diego/3120-Herman-Ave-92104/home/5389344,3120 Herman Ave #3120,San Diego,CA,32.737865,-117.126393,Single Family Residential,92104,3,3,North Park,1531,,1925,2,Garage,12/26/2014,N,Y,FALSE,777000
150009700,700,http://www.redfin.com/CA/San-Diego/3380-Upas-St-92104/home/5393077,3380 Upas,San Diego,CA,32.7411538,-117.121012,Single Family Residential,92104,2,1,North Park,1011,3598,1943,2,Garage,4/6/2015,N,Y,FALSE,545000
150018708,708,http://www.redfin.com/CA/San-Diego/3668-Myrtle-Ave-92104/home/5326785,3668 MYRTLE Ave,SAN DIEGO,CA,32.7427974,-117.1138931,Single Family Residential,92104,2,1,North Park,855,,1939,1,Garage,5/12/2015,N,Y,FALSE,435000
150017235,235,http://www.redfin.com/CA/San-Diego/3127-Upas-St-92104/home/5388222,3127 Upas St,San Diego,CA,32.740877,-117.1264977,Single Family Residential,92104,2,1,North Park,953,3746,1925,1,,5/6/2015,N,Y,FALSE,622000
140053105,105,http://www.redfin.com/CA/San-Diego/3394-32nd-St-92104/home/5388319,3394 32ND St,SAN DIEGO,CA,32.7409008,-117.1252213,Single Family Residential,92104,3,2,North Park,1550,3751,2014,3,Garage,2/2/2015,N,Y,FALSE,700000
140064321,321,http://www.redfin.com/CA/San-Diego/3661-Pershing-Ave-92104/home/60435725,3661 Pershing Ave,San Diego,CA,32.7451177,-117.1345625,Single Family Residential,92104,5,3,North Park,1921,6250,1935,2,,1/27/2015,N,Y,FALSE,985000
150003534,534,http://www.redfin.com/CA/San-Diego/2440-Lincoln-Ave-92104/home/5304242,2440 LINCOLN Ave,SAN DIEGO,CA,32.7504747,-117.1379348,Single Family Residential,92104,2,1,North Park,840,,1922,5,Garage,2/23/2015,N,Y,FALSE,400000
140056755,755,http://www.redfin.com/CA/San-Diego/3791-32nd-St-92104/home/5312787,3791 32nd St,San Diego,CA,32.747269,-117.124764,Single Family Residential,92104,3,2,North Park,1391,4900,1933,4,Garage,11/20/2014,N,Y,FALSE,679000
150002190,190,http://www.redfin.com/CA/San-Diego/2608-San-Marcos-Ave-92104/home/5391813,2608 San Marcos Ave,San Diego,CA,32.733685,-117.126638,Single Family Residential,92104,3,3,North Park,2037,6500,1930,2,Garage,3/20/2015,N,Y,FALSE,1020000
140014707,707,http://www.redfin.com/CA/San-Diego/2624-San-Marcos-Ave-92104/home/5391822,2624 San Marcos Ave,San Diego,CA,32.733654,-117.12625,Single Family Residential,92104,3,2,North Park,1281,8500,1926,1,Garage,5/13/2014,N,Y,FALSE,709000
140007534,534,http://www.redfin.com/CA/San-Diego/2672-San-Marcos-Ave-92104/home/5391840,2672 San Marcos Ave,San Diego,CA,32.733613,-117.125463,Single Family Residential,92104,6,3,North Park,2478,10100,1929,2,Garage,4/28/2014,N,Y,FALSE,842500
140010643,643,http://www.redfin.com/CA/San-Diego/2636-33rd-St-92104/home/5392032,2636 33rd St,San Diego,CA,32.733482,-117.123603,Single Family Residential,92104,4,4,North Park,2052,5489,1948,3,,5/23/2014,N,Y,FALSE,815000
140059589,589,http://www.redfin.com/CA/San-Diego/3481-Cooper-St-92104/home/5395071,3481 Cooper St,San Diego,CA,32.734018,-117.118553,Single Family Residential,92104,3,2,North Park,2280,5000,1932,4,Garage,1/5/2015,N,Y,FALSE,850000
140054919,919,http://www.redfin.com/CA/San-Diego/3519-Cooper-St-92104/home/5397926,3519 Cooper St,San Diego,CA,32.734322,-117.11782,Single Family Residential,92104,3,2,North Park,1683,4400,1935,2,Garage,12/24/2014,N,Y,FALSE,639000
150008396,396,http://www.redfin.com/CA/San-Diego/3724-Maple-St-92104/home/5398123,3724 Maple St,San Diego,CA,32.7336201,-117.1144929,Single Family Residential,92104,3,2,North Park,1359,,1937,3,Garage,4/10/2015,N,Y,FALSE,713000
140036129,129,http://www.redfin.com/CA/San-Diego/3586-31st-St-92104/home/5386979,3586 31st,San Diego,CA,32.743501,-117.127467,Single Family Residential,92104,4,2,North Park,1750,,1920,3,Garage,10/3/2014,N,Y,FALSE,720000
140052819,819,http://www.redfin.com/CA/San-Diego/3075-Dwight-St-92104/home/5386980,3075 Dwight St,San Diego,CA,32.743635,-117.1275957,Single Family Residential,92104,2,1,North Park,768,2187,1938,2,Garage,10/31/2014,N,Y,FALSE,480000
140051566,566,http://www.redfin.com/CA/San-Diego/3534-Felton-St-92104/home/5392334,3534 Felton,San Diego,CA,32.74267,-117.122092,Single Family Residential,92104,3,1,North Park,1188,6250,1926,3,Garage,10/27/2014,N,Y,FALSE,605000
140049101,101,http://www.redfin.com/CA/San-Diego/3533-Nile-St-92104/home/5392607,3533 Nile St,San Diego,CA,32.7426324,-117.1196692,Single Family Residential,92104,2,1,North Park,912,,1939,3,Garage,10/2/2014,N,Y,FALSE,457000
140013697,697,http://www.redfin.com/CA/San-Diego/3016-Laurel-St-92104/home/5391719,3016 Laurel St,San Diego,CA,32.7315211,-117.128991,Single Family Residential,92104,4,2,North Park,1400,3700,1912,2,,4/29/2014,N,Y,FALSE,750000
140046544,544,http://www.redfin.com/CA/San-Diego/2629-32nd-St-92104/home/5391958,2629 32nd St,San Diego,CA,32.733346,-117.124865,Single Family Residential,92104,2,1,North Park,965,,1957,4,Garage,10/3/2014,N,Y,FALSE,500000
140056463,463,http://www.redfin.com/CA/San-Diego/2603-Kew-Ter-92104/home/5398589,2603 Kew Ter,San Diego,CA,32.733,-117.119885,Single Family Residential,92104,4,3,North Park,2203,,1945,4,Garage,11/17/2014,N,Y,FALSE,885000
140016801,801,http://www.redfin.com/CA/San-Diego/2523-34th-St-92104/home/5398729,2523 34th St,San Diego,CA,32.732317,-117.120485,Single Family Residential,92104,3,1,North Park,970,12300,1945,2,Garage,6/2/2014,N,Y,FALSE,599000
140040041,41,http://www.redfin.com/CA/San-Diego/2446-Montclair-St-92104/home/5398815,2446 Montclair,San Diego,CA,32.731871,-117.116585,Single Family Residential,92104,3,3,North Park,1253,,1937,4,Garage,8/15/2014,N,Y,FALSE,500000
140036282,282,http://www.redfin.com/CA/San-Diego/2504-Montclair-St-92104/home/5398819,2504 Montclair,San Diego,CA,32.732001,-117.116628,Single Family Residential,92104,3,2,North Park,1867,7500,1946,4,Garage,8/13/2014,N,Y,FALSE,770000
140042683,683,http://www.redfin.com/CA/San-Diego/2427-Montclair-St-92104/home/5398871,2427 Montclair,San Diego,CA,32.731765,-117.115851,Single Family Residential,92104,3,2,North Park,1528,7500,1955,4,Garage,9/25/2014,N,Y,FALSE,745000
140015732,732,http://www.redfin.com/CA/San-Diego/2405-Montclair-St-92104/home/5398882,2405 Montclair St,San Diego,CA,32.731337,-117.115823,Single Family Residential,92104,3,2,North Park,1534,,1946,3,Garage,5/23/2014,N,Y,FALSE,749000
140060812,812,http://www.redfin.com/CA/San-Diego/2128-Dale-St-92104/home/5817610,2128 Dale St,San Diego,CA,32.728187,-117.1313569,Single Family Residential,92104,3,3,North Park,1586,,1918,5,Garage,2/23/2015,N,Y,FALSE,775000
150000886,886,http://www.redfin.com/CA/San-Diego/3927-Bancroft-St-92104/home/5312712,3927 Bancroft,San Diego,CA,32.749081,-117.123732,Single Family Residential,92104,4,2,North Park,1014,,1935,3,Garage,2/12/2015,N,Y,FALSE,566000
140005428,428,http://www.redfin.com/CA/San-Diego/3334-Lincoln-Ave-92104/home/5319999,3334 Lincoln Ave,San Diego,CA,32.750331,-117.1217004,Single Family Residential,92104,2,2,North Park,860,3694,1918,5,,3/27/2014,N,Y,FALSE,420000
140044444,444,http://www.redfin.com/CA/San-Diego/4188-Illinois-St-92104/home/5310723,4188 Illinois St,San Diego,CA,32.753837,-117.128,Single Family Residential,92104,3,2,University Heights,1048,3498,1928,2,Garage,10/14/2014,N,Y,FALSE,535000
140027699,699,http://www.redfin.com/CA/San-Diego/4185-Illinois-St-92104/home/5310780,4185 Illinois St,SAN DIEGO,CA,32.753771,-117.127406,Single Family Residential,92104,2,2,North Park,1235,,1930,4,Garage,6/27/2014,N,Y,FALSE,535000
140010103,103,http://www.redfin.com/CA/San-Diego/4220-36th-St-92104/home/5317877,4220 36th St,San Diego,CA,32.75374,-117.116088,Single Family Residential,92104,8,4,North Park,2388,6251,1936,2,,5/9/2014,N,Y,FALSE,470950
140037094,94,http://www.redfin.com/CA/San-Diego/3616-Orange-Ave-92104/home/5317986,3616 Orange Ave,San Diego,CA,32.753488,-117.115351,Single Family Residential,92104,2,1,North Park,680,,1924,3,Garage,8/18/2014,N,Y,FALSE,340000
140006134,134,http://www.redfin.com/CA/San-Diego/3608-Orange-Ave-92104/home/5317985,3608 Orange Ave,San Diego,CA,32.753489,-117.115481,Single Family Residential,92104,2,1,North Park,624,2801,1924,3,Garage,3/25/2014,N,Y,FALSE,348000
140050330,330,http://www.redfin.com/CA/San-Diego/3309-31st-St-92104/home/5388169,3309 31st St,San Diego,CA,32.739485,-117.126944,Single Family Residential,92104,2,1,North Park,832,,1941,2,Garage,12/11/2014,N,Y,FALSE,535000
150011997,997,http://www.redfin.com/CA/San-Diego/3315-Gregory-St-92104/home/5393297,3315 Gregory St,San Diego,CA,32.739604,-117.120856,Single Family Residential,92104,2,1,North Park,1044,4678,1933,4,Garage,4/10/2015,N,Y,FALSE,649000
140039679,679,http://www.redfin.com/CA/San-Diego/3304-Mckinley-St-92104/home/5393308,3304 Mckinley,North Park,CA,32.7393798,-117.120631,Single Family Residential,92104,2,2,North Park,720,,1939,1,Garage,9/19/2014,N,Y,FALSE,596000
140035389,389,http://www.redfin.com/CA/San-Diego/3512-Dwight-St-92104/home/5326026,3512 Dwight St,San Diego,CA,32.744359,-117.117417,Single Family Residential,92104,1,1,North Park,504,2500,1915,0,,9/4/2014,N,Y,FALSE,279000
140064649,649,http://www.redfin.com/CA/San-Diego/3637-36th-St-92104/home/5326217,3637 36th St,San Diego,CA,32.744854,-117.115279,Multi-Family (2-4 Unit),92104,3,2,San Diego,,,1928,,,3/13/2015,N,Y,FALSE,464000
140015890,890,http://www.redfin.com/CA/San-Diego/3611-Ray-St-92104/home/5384060,3611 Ray St,San Diego,CA,32.7440005,-117.1289804,Single Family Residential,92104,3,2,North Park,1045,2627,1922,4,Garage,6/26/2014,N,Y,FALSE,570000
140018722,722,http://www.redfin.com/CA/San-Diego/3635-31st-St-92104/home/5384131,3635 31st St,San Diego,CA,32.744421,-117.1268306,Single Family Residential,92104,4,2,North Park,1408,5624,1922,3,Garage,6/9/2014,N,Y,FALSE,810000
140055140,140,http://www.redfin.com/CA/San-Diego/3210-Dwight-St-92104/home/5384248,3210 Dwight St,San Diego,CA,32.7439251,-117.1246728,Single Family Residential,92104,2,1,North Park,860,2200,1950,1,Garage,11/24/2014,N,Y,FALSE,415000
150006535,535,http://www.redfin.com/CA/San-Diego/2877-Gunn-St-92104/home/5381815,2877 Gunn St,San Diego,CA,32.7461493,-117.1315248,Single Family Residential,92104,2,1,North Park,755,1999,1951,0,,3/13/2015,N,Y,FALSE,500000
140005493,493,http://www.redfin.com/CA/San-Diego/3351-Bancroft-St-92104/home/5388450,3351 Bancroft St,San Diego,CA,32.7402488,-117.1237579,Single Family Residential,92104,2,1,North Park,837,4678,1949,4,Garage,4/2/2014,N,Y,FALSE,555000
140033478,478,http://www.redfin.com/CA/San-Diego/3352-33rd-St-92104/home/5388499,3352 33rd St,San Diego,CA,32.740259,-117.123342,Single Family Residential,92104,2,1,North Park,1040,4722,1937,4,Garage,7/24/2014,N,Y,FALSE,557000
140043517,517,http://www.redfin.com/CA/San-Diego/3328-Vancouver-Ave-92104/home/5392855,3328 Vancouver Ave,San Diego,CA,32.740885,-117.118429,Single Family Residential,92104,2,1,North Park,752,7000,1941,4,Garage,10/6/2014,N,Y,FALSE,485000
130059750,750,http://www.redfin.com/CA/San-Diego/3524-Thorn-St-92104/home/5392952,3524 Thorn St,San Diego,CA,32.740832,-117.117154,Single Family Residential,92104,2,1,North Park,800,11865,1927,,,4/17/2014,N,Y,FALSE,417000
150009001,1,http://www.redfin.com/CA/San-Diego/3381-Felton-St-92104/home/5393119,3381 Felton,San Diego,CA,32.7408147,-117.1217208,Single Family Residential,92104,2,1,North Park,905,,1939,1,Garage,3/30/2015,N,Y,FALSE,591200
140026344,344,http://www.redfin.com/CA/San-Diego/3521-Thorn-St-92104/home/5393628,3521 Thorn St,San Diego,CA,32.740334,-117.117336,Single Family Residential,92104,3,1,North Park,1079,3999,1941,2,,9/8/2014,N,Y,FALSE,535000
140044753,753,http://www.redfin.com/CA/San-Diego/3025-Palm-St-92104/home/5391271,3025 Palm St,San Diego,CA,32.7352769,-117.1285068,Single Family Residential,92104,2,1,North Park,1010,6400,1922,2,,9/25/2014,N,Y,FALSE,576000
140020137,137,http://www.redfin.com/CA/San-Diego/3329-Palm-St-92104/home/5391539,3329 Palm St,San Diego,CA,32.735427,-117.122299,Single Family Residential,92104,2,1,North Park,1238,4400,1937,4,Garage,5/16/2014,N,Y,FALSE,606000
150000594,594,http://www.redfin.com/CA/San-Diego/3422-Palm-St-92104/home/5394493,3422 Palm St,San Diego,CA,32.7357938,-117.1196432,Single Family Residential,92104,4,2,North Park,1538,,1928,3,Garage,2/24/2015,N,Y,FALSE,786500
150004747,747,http://www.redfin.com/CA/San-Diego/2685-Montclair-St-92104/home/5394594,2685 Montclair,San Diego,CA,32.734722,-117.116892,Single Family Residential,92104,4,3,North Park,1862,11500,1993,4,Garage,4/27/2015,N,Y,FALSE,615000
140007507,507,http://www.redfin.com/CA/San-Diego/2687-Montclair-St-92104/home/5394601,2687 Montclair St,San Diego,CA,32.734895,-117.117088,Single Family Residential,92104,3,2,North Park,1573,15800,1929,1,Garage,4/4/2014,N,Y,FALSE,699000
140032825,825,http://www.redfin.com/CA/San-Diego/2821-Felton-St-92104/home/5394814,2821 Felton,San Diego,CA,32.735044,-117.12187,Single Family Residential,92104,4,3,North Park,2568,,1936,1,Garage,8/8/2014,N,Y,FALSE,725000
140040870,870,http://www.redfin.com/CA/San-Diego/3438-Olive-St-92104/home/5394922,3438 Olive St,San Diego,CA,32.735118,-117.119759,Single Family Residential,92104,3,2,North Park,1601,5000,1944,8,Garage,8/29/2014,N,Y,FALSE,815000
140005752,752,http://www.redfin.com/CA/San-Diego/3036-31st-St-92104/home/5390232,3036 31st St,San Diego,CA,32.7371796,-117.127342,Single Family Residential,92104,1,1,North Park,540,1800,1927,2,Garage,3/28/2014,N,Y,FALSE,435000
140028855,855,http://www.redfin.com/CA/San-Diego/3050-Quince-St-92104/home/5390251,3048 Quince,San Diego,CA,32.7366605,-117.1282359,Multi-Family (2-4 Unit),92104,2,2,North Park,,2579,1946,,,10/6/2014,N,Y,FALSE,510000
140062656,656,http://www.redfin.com/CA/San-Diego/3275-Redwood-St-92104/home/5390728,3275 Redwood,San Diegp,CA,32.7372612,-117.1234599,Single Family Residential,92104,2,1,North Park,780,,1925,1,Garage,1/16/2015,N,Y,FALSE,472000
140014859,859,http://www.redfin.com/CA/San-Diego/2919-33rd-St-92104/home/5390771,2919 33rd St,San Diego,CA,32.736014,-117.1228031,Single Family Residential,92104,2,1,North Park,860,5900,1925,1,Garage,4/23/2014,N,Y,FALSE,490000
140008179,179,http://www.redfin.com/CA/San-Diego/3009-Boundary-St-92104/home/5394125,3009 Boundary St,San Diego,CA,32.736592,-117.118772,Single Family Residential,92104,3,3,North Park,1532,6848,1977,4,Garage,4/4/2014,N,Y,FALSE,720000
150006940,940,http://www.redfin.com/CA/San-Diego/3030-Nile-St-92104/home/5394138,3030 Nile,San Diego,CA,32.736993,-117.118385,Single Family Residential,92104,3,2,North Park,1038,9374,1958,0,,5/15/2015,N,Y,FALSE,595000
140056798,798,http://www.redfin.com/CA/San-Diego/3714-Bancroft-St-92104/home/5312867,3714 Bancroft St,San Diego,CA,32.745974,-117.124242,Single Family Residential,92104,3,2,North Park,1525,4373,1930,2,Garage,2/13/2015,N,Y,FALSE,689000
140065955,955,http://www.redfin.com/CA/San-Diego/3574-Landis-St-92104/home/5325465,3574 Landis,San Diego,CA,32.746226,-117.116148,Single Family Residential,92104,2,1,North Park,824,2026,1925,1,,3/18/2015,N,Y,FALSE,400000
150007291,291,http://www.redfin.com/CA/San-Diego/3670-Landis-St-92104/home/5325728,3670 Landis,San Diego,CA,32.746199,-117.113861,Single Family Residential,92104,3,1,North Park,928,1999,1922,2,Garage,3/30/2015,N,Y,FALSE,405000
140061595,595,http://www.redfin.com/CA/San-Diego/3655-Swift-Ave-92104/home/5325971,3655 Swift Ave,San Diego,CA,32.745195,-117.118948,Single Family Residential,92104,4,2,City Heights,1488,14993,1915,2,,12/26/2014,N,Y,FALSE,335000
140061280,280,http://www.redfin.com/CA/San-Diego/3077-Landis-St-92104/home/5381999,3077 Landis,San Diego,CA,32.745411,-117.127597,Single Family Residential,92104,2,1,San Diego,1008,3393,1927,2,Garage,12/29/2014,N,Y,FALSE,560000
140012210,210,http://www.redfin.com/CA/San-Diego/3689-32nd-St-92104/home/5384201,3689 32nd St,San Diego,CA,32.74535,-117.124738,Single Family Residential,92104,3,2,North Park,1350,3676,1923,1,Garage,4/17/2014,N,Y,FALSE,610000
140022466,466,http://www.redfin.com/CA/San-Diego/3692-Bancroft-St-92104/home/5384295,3692 Bancroft St,San Diego,CA,32.745444,-117.124168,Single Family Residential,92104,3,2,North Park,1026,3999,1924,1,Garage,7/3/2014,N,Y,FALSE,612500
150014389,389,http://www.redfin.com/CA/San-Diego/3805-Grim-Ave-92104/home/5382093,3805 Grim Ave,San Diego,CA,32.747571,-117.128002,Single Family Residential,92104,3,1,North Park,1212,,1928,2,Garage,4/13/2015,N,Y,FALSE,565000
150008305,305,http://www.redfin.com/CA/San-Diego/2526-Pamo-Ave-92104/home/64222938,2526 Pamo Ave,San Diego,CA,32.732345,-117.126244,Single Family Residential,92104,3,1,North Park,1296,,1927,2,Garage,3/25/2015,N,Y,FALSE,810000
140057895,895,http://www.redfin.com/CA/San-Diego/3333-Bancroft-St-92104/home/5388460,3333 Bancroft St,San Diego,CA,32.739944,-117.1238362,Single Family Residential,92104,2,1,North Park,859,,1926,3,,3/5/2015,N,Y,FALSE,510000
140056308,308,http://www.redfin.com/CA/San-Diego/3321-Bancroft-St-92104/home/5388465,3321 Bancroft,San Diego,CA,32.7397229,-117.1238354,Single Family Residential,92104,2,1,North Park,864,4678,1937,5,Garage,1/23/2015,N,Y,FALSE,612500
140039111,111,http://www.redfin.com/CA/San-Diego/4167-35th-St-92104/home/5318676,4167 35th St,San Diego,CA,32.752788,-117.117659,Single Family Residential,92104,2,1,North Park,782,,1922,6251,,7/11/2014,N,Y,FALSE,300000
150017599,599,http://www.redfin.com/CA/San-Diego/3258-Orange-Ave-92104/home/5324382,3258 Orange Ave,San Diego,CA,32.7535621,-117.12357,Single Family Residential,92104,2,1,North Park,1046,4879,1930,3,Garage,5/12/2015,N,Y,FALSE,523000
140060059,59,http://www.redfin.com/CA/San-Diego/3432-Grim-Ave-92104/home/5387295,3432 Grim,San Diego,CA,32.7415791,-117.1284103,Single Family Residential,92104,2,1,North Park,918,,1922,1,,12/15/2014,N,Y,FALSE,550000
140054612,612,http://www.redfin.com/CA/San-Diego/3428-32nd-St-92104/home/5387481,3428 32nd St,San Diego,CA,32.741545,-117.125309,Single Family Residential,92104,2,2,North Park,1134,6251,1923,4,Garage,12/12/2014,N,Y,FALSE,632000
140064488,488,http://www.redfin.com/CA/San-Diego/3438-Bancroft-St-92104/home/5387582,3438 Bancroft St,San Diego,CA,32.741714,-117.124231,Single Family Residential,92104,3,2,North Park,1520,5249,1925,1,Garage,1/20/2015,N,Y,FALSE,750000
150010055,55,http://www.redfin.com/CA/San-Diego/3277-Myrtle-Ave-92104/home/5387626,3277 Myrtle Ave,San Diego,CA,32.74175,-117.123238,Single Family Residential,92104,3,3,North Park,2455,,2011,5,Garage,3/30/2015,N,Y,FALSE,975000
140057757,757,http://www.redfin.com/CA/San-Diego/3430-33rd-St-92104/home/5387631,3430 33rd,San Diego,CA,32.741541,-117.123156,Single Family Residential,92104,3,2,North Park,1103,6251,1939,4,Garage,12/11/2014,N,Y,FALSE,650000
140023165,165,http://www.redfin.com/CA/San-Diego/3407-Vancouver-Ave-92104/home/5392906,3407 Vancouver Ave,San Diego,CA,32.741501,-117.117893,Single Family Residential,92104,4,3,North Park,1712,5249,1943,0,,6/26/2014,N,Y,FALSE,560000
140056878,878,http://www.redfin.com/CA/San-Diego/3375-Myrtle-Ave-92104/home/5393105,3375 Myrtle Ave,San Diego,CA,32.741815,-117.121149,Single Family Residential,92104,2,1,North Park,884,,1939,3,Garage,11/20/2014,N,Y,FALSE,455500
SW14262904,904,http://www.redfin.com/CA/San-Diego/3319-Vancouver-Ave-92104/home/5392934,3319 Vancouver Ave,North Park (San Diego),CA,32.740922,-117.117694,Single Family Residential,92104,3,2,NOP - North Park,1265,7000,1948,3,Garage,5/2/2015,N,Y,FALSE,618000
140062546,546,http://www.redfin.com/CA/San-Diego/4396-Ohio-St-92104/home/5309794,4396 Ohio St,San Diego,CA,32.7571078,-117.1291392,Single Family Residential,92116,2,1,University Heights,876,2500,1926,2,Garage,2/5/2015,N,Y,FALSE,439000
140039968,968,http://www.redfin.com/CA/San-Diego/4378-Wilson-Ave-92104/home/5316813,4378 Wilson Ave,San Diego,CA,32.756759,-117.117117,Single Family Residential,92104,3,2,North Park,1090,,1926,1,,1/15/2015,N,Y,FALSE,450000
